InvoiceID,Date,Hour,TimeSegment,Branch,CustomerType,Gender,ProductLine,UnitPrice,Quantity,Tax,Total,COGS,GrossMargin,GrossIncome,Payment,Rating,Month,City
563-36-9814,2019-02-13,18,Evening,A,Member,Male,Electronic accessories,76.82,1,3.841,80.661,76.82,4.761904762,3.841,Ewallet,7.2,February,Yangon
549-23-9016,2019-02-13,18,Evening,C,Member,Female,Food and beverages,14.87,2,1.487,31.227,29.74,4.761904762,1.487,Credit card,8.9,February,Naypyitaw
109-86-4363,2019-02-14,11,Morning,B,Member,Female,Sports and travel,60.08,7,21.028,441.588,420.56,4.761904762,21.028,Credit card,4.5,February,Mandalay
235-46-8343,2019-02-14,11,Morning,C,Member,Male,Food and beverages,27.66,10,13.83,290.43,276.6,4.761904762,13.83,Credit card,8.9,February,Naypyitaw
545-07-8534,2019-02-14,12,Afternoon,C,Normal,Female,Health and beauty,58.32,2,5.832,122.472,116.64,4.761904762,5.832,Ewallet,6.0,February,Naypyitaw
528-14-9470,2019-02-14,14,Afternoon,A,Member,Male,Health and beauty,91.3,1,4.565,95.865,91.3,4.761904762,4.565,Ewallet,9.2,February,Yangon
853-23-2453,2019-02-14,14,Afternoon,B,Member,Male,Health and beauty,75.74,4,15.148,318.108,302.96,4.761904762,15.148,Cash,7.6,February,Mandalay
150-89-8043,2019-02-14,15,Afternoon,A,Normal,Male,Sports and travel,44.65,3,6.6975,140.6475,133.95,4.761904762,6.6975,Cash,6.2,February,Yangon
638-60-7125,2019-02-14,17,Evening,A,Normal,Female,Electronic accessories,99.56,8,39.824,836.304,796.48,4.761904762,39.824,Credit card,5.2,February,Yangon
174-36-3675,2019-02-14,17,Evening,C,Member,Male,Food and beverages,99.37,2,9.937,208.677,198.74,4.761904762,9.937,Cash,5.2,February,Naypyitaw
305-03-2383,2019-02-15,10,Morning,A,Normal,Female,Food and beverages,67.1,3,10.065,211.365,201.3,4.761904762,10.065,Cash,7.5,February,Yangon
233-34-0817,2019-02-15,11,Morning,C,Member,Female,Electronic accessories,98.84,1,4.942,103.782,98.84,4.761904762,4.942,Cash,8.4,February,Naypyitaw
227-78-1148,2019-02-15,12,Afternoon,B,Normal,Female,Fashion accessories,72.84,7,25.494,535.374,509.88,4.761904762,25.494,Cash,8.4,February,Mandalay
394-43-4238,2019-02-15,12,Afternoon,B,Member,Male,Home and lifestyle,17.77,5,4.4425,93.2925,88.85,4.761904762,4.4425,Credit card,5.4,February,Mandalay
246-11-3901,2019-02-15,12,Afternoon,C,Normal,Female,Electronic accessories,32.8,10,16.4,344.4,328.0,4.761904762,16.4,Cash,6.2,February,Naypyitaw
541-89-9860,2019-02-15,12,Afternoon,C,Member,Female,Fashion accessories,80.48,3,12.072,253.512,241.44,4.761904762,12.072,Cash,8.1,February,Naypyitaw
152-68-2907,2019-02-15,13,Afternoon,A,Normal,Male,Food and beverages,52.2,3,7.83,164.43,156.6,4.761904762,7.83,Credit card,9.5,February,Yangon
234-36-2483,2019-02-15,13,Afternoon,B,Normal,Male,Health and beauty,57.59,6,17.277,362.817,345.54,4.761904762,17.277,Cash,5.1,February,Mandalay
710-46-4433,2019-02-15,14,Afternoon,B,Member,Female,Food and beverages,77.4,9,34.83,731.43,696.6,4.761904762,34.83,Credit card,4.5,February,Mandalay
860-79-0874,2019-02-15,14,Afternoon,C,Member,Female,Fashion accessories,99.3,10,49.65,1042.65,993.0,4.761904762,49.65,Credit card,6.6,February,Naypyitaw
497-36-0989,2019-02-15,15,Afternoon,A,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,155.82,4.761904762,7.791,Cash,7.9,February,Yangon
136-08-6195,2019-02-15,17,Evening,A,Normal,Female,Home and lifestyle,69.96,8,27.984,587.664,559.68,4.761904762,27.984,Credit card,6.4,February,Yangon
321-49-7382,2019-02-15,17,Evening,B,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,88.31,4.761904762,4.4155,Credit card,5.2,February,Mandalay
556-41-6224,2019-02-15,17,Evening,C,Normal,Male,Health and beauty,33.64,8,13.456,282.576,269.12,4.761904762,13.456,Credit card,9.3,February,Naypyitaw
285-68-5083,2019-02-15,17,Evening,C,Member,Female,Sports and travel,24.74,3,3.711,77.931,74.22,4.761904762,3.711,Credit card,10.0,February,Naypyitaw
372-94-8041,2019-02-15,18,Evening,A,Normal,Male,Health and beauty,15.26,6,4.578,96.138,91.56,4.761904762,4.578,Ewallet,9.8,February,Yangon
431-66-2305,2019-02-15,20,Evening,B,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,794.25,4.761904762,39.7125,Credit card,7.6,February,Mandalay
873-95-4984,2019-02-15,20,Evening,B,Member,Female,Health and beauty,76.9,7,26.915,565.215,538.3,4.761904762,26.915,Cash,7.7,February,Mandalay
400-80-4065,2019-02-15,20,Evening,C,Member,Male,Health and beauty,68.55,4,13.71,287.91,274.2,4.761904762,13.71,Credit card,9.2,February,Naypyitaw
873-14-6353,2019-02-16,10,Morning,A,Member,Male,Food and beverages,24.82,7,8.687,182.427,173.74,4.761904762,8.687,Credit card,7.1,February,Yangon
895-03-6665,2019-02-16,10,Morning,B,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,328.59,4.761904762,16.4295,Cash,4.2,February,Mandalay
241-72-9525,2019-02-16,12,Afternoon,B,Normal,Male,Sports and travel,51.91,10,25.955,545.055,519.1,4.761904762,25.955,Cash,8.2,February,Mandalay
408-66-6712,2019-02-16,14,Afternoon,C,Member,Female,Health and beauty,47.71,6,14.313,300.573,286.26,4.761904762,14.313,Ewallet,4.4,February,Naypyitaw
598-06-7312,2019-02-16,15,Afternoon,B,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,91.35,4.761904762,4.5675,Cash,6.8,February,Mandalay
273-84-2164,2019-02-16,15,Afternoon,C,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,60.25,4.761904762,3.0125,Ewallet,5.5,February,Naypyitaw
587-03-7455,2019-02-16,17,Evening,C,Member,Female,Fashion accessories,97.79,7,34.2265,718.7565,684.53,4.761904762,34.2265,Ewallet,4.9,February,Naypyitaw
133-77-3154,2019-02-16,18,Evening,B,Member,Male,Fashion accessories,60.18,4,12.036,252.756,240.72,4.761904762,12.036,Credit card,9.4,February,Mandalay
636-48-8204,2019-02-17,11,Morning,A,Normal,Male,Electronic accessories,34.56,5,8.64,181.44,172.8,4.761904762,8.64,Ewallet,9.9,February,Yangon
612-36-5536,2019-02-17,11,Morning,A,Member,Male,Food and beverages,80.96,8,32.384,680.064,647.68,4.761904762,32.384,Credit card,7.4,February,Yangon
788-21-5741,2019-02-17,13,Afternoon,A,Normal,Male,Fashion accessories,45.38,3,6.807,142.947,136.14,4.761904762,6.807,Credit card,7.2,February,Yangon
590-83-4591,2019-02-17,14,Afternoon,B,Member,Male,Electronic accessories,87.45,6,26.235,550.935,524.7,4.761904762,26.235,Credit card,8.8,February,Mandalay
785-96-0615,2019-02-17,15,Afternoon,B,Member,Female,Electronic accessories,35.74,8,14.296,300.216,285.92,4.761904762,14.296,Ewallet,4.9,February,Mandalay
131-70-8179,2019-02-17,16,Afternoon,A,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,276.27,4.761904762,13.8135,Cash,4.2,February,Yangon
201-63-8275,2019-02-17,16,Afternoon,C,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,475.93,4.761904762,23.7965,Ewallet,5.7,February,Naypyitaw
634-97-8956,2019-02-17,17,Evening,A,Normal,Male,Food and beverages,32.9,3,4.935,103.635,98.7,4.761904762,4.935,Credit card,9.1,February,Yangon
803-17-8013,2019-02-17,17,Evening,A,Member,Female,Home and lifestyle,88.79,8,35.516,745.836,710.32,4.761904762,35.516,Cash,4.1,February,Yangon
389-25-3394,2019-02-17,18,Evening,C,Normal,Male,Electronic accessories,11.81,5,2.9525,62.0025,59.05,4.761904762,2.9525,Cash,9.4,February,Naypyitaw
827-77-7633,2019-02-17,19,Evening,A,Normal,Male,Sports and travel,98.09,9,44.1405,926.9505,882.81,4.761904762,44.1405,Cash,9.3,February,Yangon
420-11-4919,2019-02-17,19,Evening,C,Member,Female,Food and beverages,71.39,5,17.8475,374.7975,356.95,4.761904762,17.8475,Credit card,5.5,February,Naypyitaw
123-35-4896,2019-02-17,19,Evening,C,Normal,Female,Sports and travel,46.66,9,20.997,440.937,419.94,4.761904762,20.997,Ewallet,5.3,February,Naypyitaw
652-49-6720,2019-02-18,11,Morning,C,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,60.95,4.761904762,3.0475,Ewallet,5.9,February,Naypyitaw
849-09-3807,2019-02-18,13,Afternoon,A,Member,Female,Fashion accessories,88.34,7,30.919,649.299,618.38,4.761904762,30.919,Cash,6.6,February,Yangon
764-44-8999,2019-02-18,14,Afternoon,B,Normal,Female,Health and beauty,14.76,2,1.476,30.996,29.52,4.761904762,1.476,Ewallet,4.3,February,Mandalay
354-39-5160,2019-02-18,15,Afternoon,A,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,206.52,4.761904762,10.326,Cash,9.8,February,Yangon
787-15-1757,2019-02-18,16,Afternoon,C,Member,Male,Health and beauty,44.07,4,8.814,185.094,176.28,4.761904762,8.814,Ewallet,8.4,February,Naypyitaw
597-78-7908,2019-02-18,19,Evening,C,Normal,Male,Fashion accessories,90.22,3,13.533,284.193,270.66,4.761904762,13.533,Cash,6.2,February,Naypyitaw
278-97-7759,2019-02-18,20,Evening,A,Member,Female,Electronic accessories,62.48,1,3.124,65.604,62.48,4.761904762,3.124,Cash,4.7,February,Yangon
409-33-9708,2019-02-19,10,Morning,A,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,196.96,4.761904762,9.848,Ewallet,9.2,February,Yangon
886-77-9084,2019-02-19,11,Morning,C,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,575.12,4.761904762,28.756,Ewallet,5.5,February,Naypyitaw
449-16-6770,2019-02-19,14,Afternoon,A,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,253.95,4.761904762,12.6975,Credit card,5.3,February,Yangon
384-59-6655,2019-02-19,15,Afternoon,A,Member,Female,Food and beverages,98.66,9,44.397,932.337,887.94,4.761904762,44.397,Cash,8.4,February,Yangon
183-21-3799,2019-02-19,15,Afternoon,C,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,698.67,4.761904762,34.9335,Ewallet,7.2,February,Naypyitaw
272-27-9238,2019-02-19,16,Afternoon,C,Normal,Female,Food and beverages,41.24,4,8.248,173.208,164.96,4.761904762,8.248,Cash,7.1,February,Naypyitaw
868-06-0466,2019-02-19,19,Evening,A,Member,Male,Electronic accessories,69.58,9,31.311,657.531,626.22,4.761904762,31.311,Credit card,7.8,February,Yangon
752-23-3760,2019-02-19,19,Evening,B,Member,Female,Sports and travel,64.08,7,22.428,470.988,448.56,4.761904762,22.428,Credit card,7.3,February,Mandalay
629-42-4133,2019-02-19,19,Evening,C,Normal,Male,Health and beauty,21.8,8,8.72,183.12,174.4,4.761904762,8.72,Cash,8.3,February,Naypyitaw
692-92-5582,2019-02-20,13,Afternoon,B,Member,Female,Food and beverages,54.84,3,8.226,172.746,164.52,4.761904762,8.226,Credit card,5.9,February,Mandalay
779-42-2410,2019-02-20,13,Afternoon,B,Member,Male,Food and beverages,57.74,3,8.661,181.881,173.22,4.761904762,8.661,Ewallet,7.7,February,Mandalay
848-95-6252,2019-02-20,13,Afternoon,C,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,86.27,4.761904762,4.3135,Ewallet,7.0,February,Naypyitaw
782-95-9291,2019-02-20,15,Afternoon,A,Member,Male,Food and beverages,92.29,5,23.0725,484.5225,461.45,4.761904762,23.0725,Credit card,9.0,February,Yangon
546-80-2899,2019-02-20,15,Afternoon,A,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,75.38,4.761904762,3.769,Ewallet,9.5,February,Yangon
548-46-9322,2019-02-20,15,Afternoon,B,Normal,Male,Food and beverages,39.9,10,19.95,418.95,399.0,4.761904762,19.95,Credit card,5.9,February,Mandalay
311-13-6971,2019-02-20,15,Afternoon,B,Member,Male,Sports and travel,31.99,10,15.995,335.895,319.9,4.761904762,15.995,Credit card,9.9,February,Mandalay
725-56-0833,2019-02-20,16,Afternoon,A,Normal,Female,Health and beauty,32.32,10,16.16,339.36,323.2,4.761904762,16.16,Credit card,10.0,February,Yangon
458-61-0011,2019-02-20,18,Evening,B,Normal,Male,Food and beverages,60.3,4,12.06,253.26,241.2,4.761904762,12.06,Cash,5.8,February,Mandalay
498-41-1961,2019-02-20,18,Evening,B,Normal,Male,Health and beauty,66.68,5,16.67,350.07,333.4,4.761904762,16.67,Cash,7.6,February,Mandalay
389-70-2397,2019-02-21,10,Morning,C,Normal,Female,Health and beauty,83.66,5,20.915,439.215,418.3,4.761904762,20.915,Cash,7.2,February,Naypyitaw
714-02-3114,2019-02-21,11,Morning,C,Normal,Female,Sports and travel,98.8,2,9.88,207.48,197.6,4.761904762,9.88,Cash,7.7,February,Naypyitaw
503-21-4385,2019-02-21,12,Afternoon,B,Member,Male,Health and beauty,39.91,3,5.9865,125.7165,119.73,4.761904762,5.9865,Ewallet,9.3,February,Mandalay
279-62-1445,2019-02-21,12,Afternoon,C,Member,Female,Fashion accessories,12.54,1,0.627,13.167,12.54,4.761904762,0.627,Cash,8.2,February,Naypyitaw
319-74-2561,2019-02-21,16,Afternoon,A,Member,Female,Electronic accessories,94.64,3,14.196,298.116,283.92,4.761904762,14.196,Cash,5.5,February,Yangon
269-04-5750,2019-02-21,18,Evening,B,Member,Male,Fashion accessories,73.82,4,14.764,310.044,295.28,4.761904762,14.764,Cash,6.7,February,Mandalay
831-64-0259,2019-02-22,10,Morning,B,Normal,Female,Fashion accessories,39.75,5,9.9375,208.6875,198.75,4.761904762,9.9375,Ewallet,9.6,February,Mandalay
582-52-8065,2019-02-22,10,Morning,B,Normal,Female,Fashion accessories,54.31,9,24.4395,513.2295,488.79,4.761904762,24.4395,Cash,8.9,February,Mandalay
488-25-4221,2019-02-22,10,Morning,C,Member,Female,Food and beverages,30.41,1,1.5205,31.9305,30.41,4.761904762,1.5205,Credit card,8.4,February,Naypyitaw
777-67-2495,2019-02-22,11,Morning,B,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,206.91,4.761904762,10.3455,Ewallet,8.7,February,Mandalay
807-14-7833,2019-02-22,12,Afternoon,A,Member,Female,Electronic accessories,17.42,10,8.71,182.91,174.2,4.761904762,8.71,Ewallet,7.0,February,Yangon
838-02-1821,2019-02-22,12,Afternoon,C,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,25.46,4.761904762,1.273,Credit card,5.2,February,Naypyitaw
347-56-2442,2019-02-22,15,Afternoon,A,Normal,Male,Home and lifestyle,65.82,1,3.291,69.111,65.82,4.761904762,3.291,Cash,4.1,February,Yangon
864-24-7918,2019-02-22,15,Afternoon,A,Member,Female,Sports and travel,24.49,10,12.245,257.145,244.9,4.761904762,12.245,Cash,8.1,February,Yangon
837-55-7229,2019-02-22,18,Evening,B,Normal,Female,Fashion accessories,47.44,1,2.372,49.812,47.44,4.761904762,2.372,Credit card,6.8,February,Mandalay
690-01-6631,2019-02-22,18,Evening,B,Normal,Male,Fashion accessories,17.49,10,8.745,183.645,174.9,4.761904762,8.745,Ewallet,6.6,February,Mandalay
743-88-1662,2019-02-22,18,Evening,C,Normal,Male,Sports and travel,95.49,7,33.4215,701.8515,668.43,4.761904762,33.4215,Ewallet,8.7,February,Naypyitaw
831-81-6575,2019-02-23,11,Morning,B,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,680.31,4.761904762,34.0155,Cash,8.0,February,Mandalay
396-90-2219,2019-02-23,12,Afternoon,B,Normal,Female,Electronic accessories,14.96,8,5.984,125.664,119.68,4.761904762,5.984,Cash,8.6,February,Mandalay
729-46-7422,2019-02-23,16,Afternoon,C,Normal,Male,Food and beverages,35.89,1,1.7945,37.6845,35.89,4.761904762,1.7945,Credit card,7.9,February,Naypyitaw
274-05-5470,2019-02-23,18,Evening,A,Member,Female,Food and beverages,73.47,4,14.694,308.574,293.88,4.761904762,14.694,Cash,6.0,February,Yangon
787-56-0757,2019-02-23,18,Evening,C,Member,Female,Food and beverages,80.36,4,16.072,337.512,321.44,4.761904762,16.072,Credit card,8.3,February,Naypyitaw
503-07-0930,2019-02-23,19,Evening,C,Member,Male,Sports and travel,58.39,7,20.4365,429.1665,408.73,4.761904762,20.4365,Credit card,8.2,February,Naypyitaw
695-09-5146,2019-02-23,20,Evening,B,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,296.37,4.761904762,14.8185,Ewallet,6.4,February,Mandalay
190-14-3147,2019-02-23,20,Evening,B,Normal,Female,Health and beauty,17.97,4,3.594,75.474,71.88,4.761904762,3.594,Ewallet,6.4,February,Mandalay
186-43-8965,2019-02-24,10,Morning,A,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,95.36,4.761904762,4.768,Credit card,4.1,February,Yangon
803-83-5989,2019-02-24,10,Morning,C,Normal,Male,Home and lifestyle,55.73,6,16.719,351.099,334.38,4.761904762,16.719,Ewallet,7.0,February,Naypyitaw
315-22-5665,2019-02-24,11,Morning,C,Normal,Female,Home and lifestyle,73.56,10,36.78,772.38,735.6,4.761904762,36.78,Ewallet,8.0,February,Naypyitaw
692-27-8933,2019-02-24,13,Afternoon,B,Normal,Female,Sports and travel,57.95,6,17.385,365.085,347.7,4.761904762,17.385,Cash,5.2,February,Mandalay
516-77-6464,2019-02-24,13,Afternoon,C,Member,Female,Health and beauty,10.16,5,2.54,53.34,50.8,4.761904762,2.54,Ewallet,4.1,February,Naypyitaw
365-16-4334,2019-02-24,14,Afternoon,B,Normal,Female,Food and beverages,26.43,8,10.572,222.012,211.44,4.761904762,10.572,Ewallet,8.9,February,Mandalay
740-11-5257,2019-02-24,16,Afternoon,C,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,247.4,4.761904762,12.37,Cash,7.1,February,Naypyitaw
380-60-5336,2019-02-24,18,Evening,A,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,402.6,4.761904762,20.13,Credit card,5.0,February,Yangon
242-11-3142,2019-02-24,19,Evening,B,Member,Male,Fashion accessories,83.77,2,8.377,175.917,167.54,4.761904762,8.377,Cash,4.6,February,Mandalay
866-70-2814,2019-02-25,11,Morning,B,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,527.9,4.761904762,26.395,Ewallet,10.0,February,Mandalay
300-71-4605,2019-02-25,11,Morning,C,Member,Male,Electronic accessories,86.04,5,21.51,451.71,430.2,4.761904762,21.51,Ewallet,4.8,February,Naypyitaw
574-80-1489,2019-02-25,13,Afternoon,B,Member,Female,Food and beverages,62.85,4,12.57,263.97,251.4,4.761904762,12.57,Ewallet,8.7,February,Mandalay
355-53-5943,2019-02-25,14,Afternoon,A,Member,Female,Electronic accessories,68.84,6,20.652,433.692,413.04,4.761904762,20.652,Ewallet,5.8,February,Yangon
505-02-0892,2019-02-25,14,Afternoon,B,Member,Male,Health and beauty,42.57,8,17.028,357.588,340.56,4.761904762,17.028,Ewallet,5.6,February,Mandalay
735-06-4124,2019-02-25,15,Afternoon,C,Normal,Male,Food and beverages,48.61,1,2.4305,51.0405,48.61,4.761904762,2.4305,Cash,4.4,February,Naypyitaw
275-28-0149,2019-02-25,16,Afternoon,A,Normal,Male,Sports and travel,63.69,1,3.1845,66.8745,63.69,4.761904762,3.1845,Cash,6.0,February,Yangon
719-89-8991,2019-02-25,16,Afternoon,A,Member,Female,Sports and travel,91.41,5,22.8525,479.9025,457.05,4.761904762,22.8525,Ewallet,7.1,February,Yangon
511-54-3087,2019-02-25,16,Afternoon,B,Normal,Male,Sports and travel,88.45,1,4.4225,92.8725,88.45,4.761904762,4.4225,Credit card,9.5,February,Mandalay
308-81-0538,2019-02-25,17,Evening,A,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,292.2,4.761904762,14.61,Credit card,4.9,February,Yangon
834-83-1826,2019-02-25,17,Evening,B,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,410.2,4.761904762,20.51,Credit card,7.6,February,Mandalay
459-45-2396,2019-02-25,18,Evening,A,Member,Female,Food and beverages,99.6,3,14.94,313.74,298.8,4.761904762,14.94,Cash,5.8,February,Yangon
636-17-0325,2019-02-25,18,Evening,B,Normal,Male,Health and beauty,62.57,4,12.514,262.794,250.28,4.761904762,12.514,Cash,9.5,February,Mandalay
871-79-8483,2019-02-25,19,Evening,B,Normal,Male,Fashion accessories,94.13,5,23.5325,494.1825,470.65,4.761904762,23.5325,Credit card,4.8,February,Mandalay
502-05-1910,2019-02-25,20,Evening,A,Normal,Male,Health and beauty,65.18,3,9.777,205.317,195.54,4.761904762,9.777,Credit card,6.3,February,Yangon
608-05-3804,2019-02-25,20,Evening,B,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,39.75,4.761904762,1.9875,Cash,6.1,February,Mandalay
466-61-5506,2019-02-26,10,Morning,B,Member,Female,Electronic accessories,90.7,6,27.21,571.41,544.2,4.761904762,27.21,Cash,5.3,February,Mandalay
437-53-3084,2019-02-26,11,Morning,B,Normal,Male,Fashion accessories,99.89,2,9.989,209.769,199.78,4.761904762,9.989,Ewallet,7.1,February,Mandalay
707-32-7409,2019-02-26,11,Morning,B,Member,Female,Sports and travel,95.54,4,19.108,401.268,382.16,4.761904762,19.108,Ewallet,4.5,February,Mandalay
702-72-0487,2019-02-26,12,Afternoon,A,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,93.22,4.761904762,4.661,Credit card,6.6,February,Yangon
518-71-6847,2019-02-26,15,Afternoon,B,Member,Male,Food and beverages,26.6,6,7.98,167.58,159.6,4.761904762,7.98,Ewallet,4.9,February,Mandalay
477-24-6490,2019-02-26,16,Afternoon,B,Normal,Female,Health and beauty,99.71,6,29.913,628.173,598.26,4.761904762,29.913,Ewallet,7.9,February,Mandalay
491-38-3499,2019-02-26,17,Evening,A,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,55.45,4.761904762,2.7725,Credit card,4.9,February,Yangon
154-74-7179,2019-02-26,19,Evening,B,Normal,Male,Sports and travel,54.45,1,2.7225,57.1725,54.45,4.761904762,2.7225,Ewallet,7.9,February,Mandalay
649-11-3678,2019-02-26,20,Evening,C,Normal,Female,Food and beverages,22.93,9,10.3185,216.6885,206.37,4.761904762,10.3185,Cash,5.5,February,Naypyitaw
250-81-7186,2019-02-27,10,Morning,C,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,99.69,4.761904762,4.9845,Credit card,8.0,February,Naypyitaw
243-55-8457,2019-02-27,11,Morning,A,Normal,Female,Food and beverages,74.44,10,37.22,781.62,744.4,4.761904762,37.22,Ewallet,5.1,February,Yangon
400-45-1220,2019-02-27,11,Morning,B,Normal,Female,Health and beauty,13.5,10,6.75,141.75,135.0,4.761904762,6.75,Credit card,4.8,February,Mandalay
263-12-5321,2019-02-27,12,Afternoon,A,Member,Male,Electronic accessories,92.6,7,32.41,680.61,648.2,4.761904762,32.41,Credit card,9.3,February,Yangon
105-10-6182,2019-02-27,12,Afternoon,A,Member,Male,Fashion accessories,21.48,2,2.148,45.108,42.96,4.761904762,2.148,Ewallet,6.6,February,Yangon
605-72-4132,2019-02-27,15,Afternoon,C,Normal,Female,Food and beverages,94.47,8,37.788,793.548,755.76,4.761904762,37.788,Cash,9.1,February,Naypyitaw
135-84-8019,2019-02-27,16,Afternoon,A,Normal,Female,Fashion accessories,77.93,9,35.0685,736.4385,701.37,4.761904762,35.0685,Ewallet,7.6,February,Yangon
665-63-9737,2019-02-27,17,Evening,B,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,157.26,4.761904762,7.863,Ewallet,7.5,February,Mandalay
370-41-7321,2019-02-27,17,Evening,B,Member,Male,Health and beauty,56.69,9,25.5105,535.7205,510.21,4.761904762,25.5105,Credit card,8.4,February,Mandalay
318-68-5053,2019-02-27,17,Evening,B,Normal,Female,Health and beauty,76.99,6,23.097,485.037,461.94,4.761904762,23.097,Cash,6.1,February,Mandalay
741-73-3559,2019-02-27,17,Evening,B,Normal,Male,Sports and travel,67.27,5,16.8175,353.1675,336.35,4.761904762,16.8175,Cash,6.9,February,Mandalay
250-17-5703,2019-02-27,18,Evening,A,Member,Male,Food and beverages,18.85,10,9.425,197.925,188.5,4.761904762,9.425,Ewallet,5.6,February,Yangon
191-29-0321,2019-02-27,18,Evening,B,Member,Female,Fashion accessories,19.77,10,9.885,207.585,197.7,4.761904762,9.885,Credit card,5.0,February,Mandalay
759-98-4285,2019-02-27,19,Evening,C,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,601.09,4.761904762,30.0545,Credit card,8.0,February,Naypyitaw
709-58-4068,2019-02-28,14,Afternoon,B,Normal,Female,Fashion accessories,41.09,10,20.545,431.445,410.9,4.761904762,20.545,Cash,7.3,February,Mandalay
291-59-1384,2019-02-28,17,Evening,B,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,60.3,4.761904762,3.015,Cash,6.0,February,Mandalay
142-72-4741,2019-02-28,18,Evening,C,Member,Male,Fashion accessories,93.2,2,9.32,195.72,186.4,4.761904762,9.32,Credit card,6.0,February,Naypyitaw
635-28-5728,2019-02-28,19,Evening,A,Normal,Male,Health and beauty,56.0,3,8.4,176.4,168.0,4.761904762,8.4,Ewallet,4.8,February,Yangon
399-46-5918,2019-02-28,19,Evening,C,Normal,Female,Electronic accessories,85.98,8,34.392,722.232,687.84,4.761904762,34.392,Cash,8.2,February,Naypyitaw
786-94-2700,2019-02-28,20,Evening,A,Member,Male,Food and beverages,80.62,6,24.186,507.906,483.72,4.761904762,24.186,Cash,9.1,February,Yangon
811-03-8790,2019-03-01,10,Morning,A,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,454.8,4.761904762,22.74,Credit card,4.8,March,Yangon
470-31-3286,2019-03-01,11,Morning,B,Normal,Male,Health and beauty,14.82,3,2.223,46.683,44.46,4.761904762,2.223,Credit card,8.7,March,Mandalay
207-73-1363,2019-03-01,12,Afternoon,B,Normal,Male,Health and beauty,69.51,2,6.951,145.971,139.02,4.761904762,6.951,Ewallet,8.1,March,Mandalay
189-98-2939,2019-03-01,13,Afternoon,C,Normal,Male,Fashion accessories,78.55,9,35.3475,742.2975,706.95,4.761904762,35.3475,Cash,7.2,March,Naypyitaw
453-63-6187,2019-03-01,15,Afternoon,B,Normal,Male,Electronic accessories,27.5,3,4.125,86.625,82.5,4.761904762,4.125,Ewallet,6.5,March,Mandalay
153-58-4872,2019-03-01,15,Afternoon,C,Member,Female,Food and beverages,74.89,4,14.978,314.538,299.56,4.761904762,14.978,Ewallet,4.2,March,Naypyitaw
247-11-2470,2019-03-01,16,Afternoon,A,Member,Female,Fashion accessories,22.32,4,4.464,93.744,89.28,4.761904762,4.464,Credit card,4.4,March,Yangon
220-28-1851,2019-03-01,18,Evening,A,Normal,Male,Home and lifestyle,34.73,2,3.473,72.933,69.46,4.761904762,3.473,Ewallet,9.7,March,Yangon
339-96-8318,2019-03-01,19,Evening,B,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,569.17,4.761904762,28.4585,Ewallet,6.3,March,Mandalay
238-45-6950,2019-03-01,20,Evening,B,Member,Male,Food and beverages,53.72,1,2.686,56.406,53.72,4.761904762,2.686,Ewallet,6.4,March,Mandalay
878-30-2331,2019-03-02,11,Morning,C,Member,Female,Sports and travel,54.55,10,27.275,572.775,545.5,4.761904762,27.275,Credit card,7.1,March,Naypyitaw
636-98-3364,2019-03-02,12,Afternoon,B,Member,Female,Electronic accessories,26.26,3,3.939,82.719,78.78,4.761904762,3.939,Ewallet,6.3,March,Mandalay
